Transcript_Cluster_ID,Gene_Symbol,iB_UP,iB_DW,iW_UP,iW_DW,eW_UP,eW_DW,iBAT_FC,iWAT_FC,eWAT_FC
17514359,Alkbh8,0,0,0,0,0,0,-1.29,-1.07,-1.02
17372929,Olfr1206,0,0,0,0,0,0,1.11,-1.07,-1.41
17531023,Rbm5,0,0,0,0,0,0,-1.19,-1.07,-1.09
17548638,Fam58b,0,0,0,0,0,0,-1,-1.07,1.2
17447013,AI839979,0,0,0,0,0,0,-1.16,-1.07,1.16
17549038,,0,0,0,0,0,0,-1.02,-1.07,-1.02
17549160,,0,0,0,0,0,0,-1.02,-1.07,-1.02
17542963,,0,0,0,0,0,0,1,-1.07,1.02
17348666,4933424G05Rik,0,0,0,0,0,0,1.4,-1.07,-1.24
17234347,Upb1,0,0,0,0,0,0,1.1,-1.07,-1.54
17279528,Tmem121,0,0,0,0,0,0,1.08,-1.07,-1.09
17495818,Gm15774,0,0,0,0,0,0,-1.21,-1.07,1.22
17448021,Dhx15,0,0,0,0,0,0,1.05,-1.07,-1.02
17215097,B3gnt7,0,0,0,0,0,0,-1.15,-1.07,1.12
17444416,Rsph10b; Pms2,0,0,0,0,0,0,-1.06,-1.07,1.09
17396593,Sec62,0,0,0,0,0,0,1.08,-1.07,-1.03
17240989,40422,0,0,0,0,0,0,1.06,-1.07,1.07
17548260,5330432E05Rik,0,0,0,0,0,0,1.06,-1.07,-1.48
17218568,Tnr,0,0,0,0,0,0,1.07,-1.07,-1.51
17502102,Myo9b,0,0,0,0,0,0,-1.04,-1.07,1
17485428,,0,0,0,0,0,0,1.1,-1.07,1.14
17412404,Casp8ap2,0,0,0,0,0,0,-1.03,-1.07,-1.1
17484049,Gpr26; BC058420,0,0,0,0,0,0,1.09,-1.07,-1.13
17420539,Pla2g2a,0,0,0,0,0,0,1.05,-1.07,1.4
17527054,Atm,0,0,0,0,0,0,-1.19,-1.07,-1.16
17408793,Capza1; Gm3608,0,0,0,0,0,0,-1.18,-1.07,-1.06
17272537,Gm11728,0,0,0,0,0,0,1.16,-1.07,-1.18
17421392,Gm13235,0,0,0,0,0,0,-1.01,-1.07,-1.5
17360731,Gm10007,0,0,0,0,0,0,1.07,-1.07,-1.36
17372874,Olfr1131,0,0,0,0,0,0,-1.05,-1.07,-1.72
17382885,LOC101055716; C030048H21Rik,0,0,0,0,0,0,1.1,-1.07,1.55
17524698,Cdkn2d,0,0,0,0,0,0,-1.22,-1.07,1.09
17368674,Gbgt1,0,0,0,0,0,0,1.29,-1.07,-1.29
17533307,Gm14501; Gm14478; Gm14484; Gm14474; 1700012L04Rik; Gm14483; Gm14477; Gm14476; Gm14479; Gm14482; Gm14475,0,0,0,0,0,0,1.06,-1.07,-1.18
17542194,Gabre,0,0,0,0,0,0,-1.13,-1.07,-1.06
17462143,,0,0,0,0,0,0,1.12,-1.07,1.08
17497044,Ikzf5,0,0,0,0,0,0,-1.01,-1.07,-1.06
17348365,Mib1,0,0,0,0,0,0,-1.1,-1.07,1.07
17522319,Cspg5,0,0,0,0,0,0,-1.64,-1.07,-1.1
17284060,4930595D18Rik,0,0,0,0,0,0,-1.21,-1.07,-1.15
17437803,N4bp2,0,0,0,0,0,0,-1.13,-1.07,-1.07
17300119,,0,0,0,0,0,0,-1.08,-1.07,-1.18
17514243,Irf2bp2,0,0,0,0,0,0,1.27,-1.07,1.2
17547909,Gm19551,0,0,0,0,0,0,1.34,-1.07,-1.02
17466075,Jhdm1d,0,0,0,0,0,0,-1.01,-1.07,1.47
17324570,Gm10823,0,0,0,0,0,0,-1.21,-1.07,-1.48
17228825,Klhl20,0,0,0,0,0,0,-1.27,-1.07,-1.04
17391018,Cops2,0,0,0,0,0,0,-1.02,-1.07,1.01
17329026,Olfr164,0,0,0,0,0,0,-1.11,-1.07,-1.16
17232560,Hdac2,0,0,0,0,0,0,-1.05,-1.07,1
17382363,Noxa1,0,0,0,0,0,0,1.14,-1.07,1.11
17364133,2010002M12Rik,0,0,0,0,0,0,-1.04,-1.07,-1.4
17450311,4930429D17Rik,0,0,0,0,0,0,1.02,-1.07,-1.16
17494197,Olfr624,0,0,0,0,0,0,-1.1,-1.07,-1.56
17296647,1700110I01Rik; Gm10410; LOC100861657; Gm10251; Gm10339,0,0,0,0,0,0,-1.32,-1.07,-1.32
17454977,Baiap2l1,0,0,0,0,0,0,-1.16,-1.07,1.64
17428427,Foxe3,0,0,0,0,0,0,1.04,-1.07,-1.15
17435422,Nub1,0,0,0,0,0,0,-1.2,-1.07,1.02
17227826,n-R5s218,0,0,0,0,0,0,-1.33,-1.07,-1.33
17471270,9330102E08Rik,0,0,0,0,0,0,-1.02,-1.07,1.5
17237217,Gm5428,0,0,0,0,0,0,1.02,-1.07,1.02
17260089,Ewsr1,0,0,0,0,0,0,1.01,-1.07,1.1
17536052,Obp1b,0,0,0,0,0,0,1.53,-1.07,-1.2
17478801,Otud7a,0,0,0,0,0,0,-1.06,-1.07,1.13
17342507,Gm10012,0,0,0,0,0,0,-1.05,-1.07,-1.19
17336071,Olfr55,0,0,0,0,0,0,1.27,-1.07,-1.4
17389048,,0,0,0,0,0,0,-1.22,-1.07,1.03
17254916,Srsf1,0,0,0,0,0,0,-1.22,-1.07,1.09
17465971,D630045J12Rik,0,0,0,0,0,0,-1.19,-1.07,1.08
17402321,Pde5a,0,0,0,0,0,0,-1.26,-1.07,-1.18
17419940,Srsf10,0,0,0,0,0,0,1.28,-1.07,-1.02
17467298,Vmn1r34,0,0,0,0,0,0,1.02,-1.07,-1.38
17496041,4933440M02Rik,0,0,0,0,0,0,-1.04,-1.07,1.09
17417988,Scmh1,0,0,0,0,0,0,-1.17,-1.07,1.04
17462812,Vmn2r19,0,0,0,0,0,0,-1.65,-1.07,-1.03
17462814,,0,0,0,0,0,0,-1.65,-1.07,-1.03
17414482,Snx30,0,0,0,0,0,0,1.47,-1.07,-1.13
17419015,Fam229a,0,0,0,0,0,0,1,-1.07,-1.08
17485741,Gm15494,0,0,0,0,0,0,-1.17,-1.07,-1.32
17333938,Zfp52,0,0,0,0,0,0,1.07,-1.07,1.03
17370285,Mrrf,0,0,0,0,0,0,1.33,-1.07,1.02
17397467,5031434O11Rik,0,0,0,0,0,0,-1.17,-1.07,-1.06
17304740,Sh3bp5,0,0,0,0,0,0,-1.08,-1.07,-1.02
17332661,Scaf8,0,0,0,0,0,0,1.07,-1.07,-1.02
17507034,,0,0,0,0,0,0,-1.01,-1.07,-1.15
17413039,Ccl27a; Gm13306; Gm2506; Ccl27b; LOC100861978; Gm21586; Gm20878; Gm13308,0,0,0,0,0,0,-1.15,-1.07,-1.1
17484282,Glrx3,0,0,0,0,0,0,1.05,-1.07,1.25
17269652,Kcnh4,0,0,0,0,0,0,-1.09,-1.07,-1.09
17347077,BC027072,0,0,0,0,0,0,1.1,-1.07,-1.08
17223245,Rftn2,0,0,0,0,0,0,1.07,-1.07,1
17387726,Olfr1100,0,0,0,0,0,0,-1.08,-1.07,-1.15
17494469,Olfr685,0,0,0,0,0,0,-1.2,-1.07,1.02
17317710,4930573C08Rik,0,0,0,0,0,0,1.03,-1.07,-1.08
17534497,Ocrl,0,0,0,0,0,0,-1.1,-1.07,1.11
17222775,,0,0,0,0,0,0,-1.01,-1.07,-1.32
17372761,Olfr1015,0,0,0,0,0,0,1.04,-1.07,-1.62
17316356,,0,0,0,0,0,0,-1.15,-1.07,-1.35
17213548,Nrp2,0,0,0,0,0,0,-1.64,-1.07,-1.49
17478010,Lmtk3,0,0,0,0,0,0,1.12,-1.07,-1.5
17282399,1700085C21Rik,0,0,0,0,0,0,-1.08,-1.07,-1.17
17525235,Gm10700,0,0,0,0,0,0,1.08,-1.07,1
17302074,Tsc22d1,0,0,0,0,0,0,1.46,-1.07,-1.12
17447227,Zfyve28,0,0,0,0,0,0,-1.33,-1.07,-1.05
17270727,Gm11672,0,0,0,0,0,0,-1.07,-1.07,1.11
17425606,Gm12526,0,0,0,0,0,0,1.06,-1.07,-1.26
17398229,1110032F04Rik,0,0,0,0,0,0,1.39,-1.07,-1.22
17264314,,0,0,0,0,0,0,1.03,-1.07,1.06
17241001,Oit3,0,0,0,0,0,0,1.22,-1.07,-1.13
17252800,Mettl16,0,0,0,0,0,0,1.07,-1.07,-1.22
17513831,A530010L16Rik,0,0,0,0,0,0,-1.02,-1.07,1.16
17237671,1700006J14Rik,0,0,0,0,0,0,1.37,-1.07,-1.17
17366856,Mir466b-2,0,0,0,0,0,0,1.38,-1.07,-1.44
17326982,,0,0,0,0,0,0,-1.17,-1.07,1.2
17548479,Mrps17,0,0,0,0,0,0,-1.21,-1.07,-1.07
17269908,Vat1; Gm11626,0,0,0,0,0,0,-1.07,-1.07,1
17358043,D030056L22Rik,0,0,0,0,0,0,-1.08,-1.07,-1.26
17348902,Dtna,0,0,0,0,0,0,-1.12,-1.07,-1.17
17238834,,0,0,0,0,0,0,1.05,-1.07,1.28
17340148,Camkmt,0,0,0,0,0,0,-1.27,-1.07,-1.11
17348054,Mettl4,0,0,0,0,0,0,-1.38,-1.07,-1
17550442,,0,0,0,0,0,0,1.03,-1.07,1.15
17312358,Smpd5,0,0,0,0,0,0,-1.05,-1.07,-1.13
17447958,Gm3414,0,0,0,0,0,0,1.24,-1.07,-1.09
17289889,Il6st,0,0,0,0,0,0,-1.16,-1.07,-1.04
17306680,Nrl,0,0,0,0,0,0,-1.02,-1.07,-1.03
17427155,Cdkn2b,0,0,0,0,0,0,-1.18,-1.07,-1.26
17479758,Sh3gl3,0,1,0,0,0,0,-2.03,-1.07,-1.51
17295960,Cwc27,0,0,0,0,0,0,-1.06,-1.07,-1.06
17543284,Zxda,0,0,0,0,0,0,-1.37,-1.07,1.09
17512023,Prss54,0,0,0,0,0,0,-1.02,-1.07,-1.03
17246934,,0,0,0,0,0,0,1.61,-1.07,1.07
17452038,Dtx1,0,0,0,0,0,0,-1.09,-1.07,1.23
17238858,,0,0,0,0,0,0,-1.16,-1.07,1.05
17459306,Asb2,0,0,0,0,0,0,1.06,-1.07,-1
17509752,Gm15992,0,0,0,0,0,0,1.16,-1.07,-1.18
17540453,Mir222,0,0,0,0,0,0,1.03,-1.07,1.29
17330914,,0,0,0,0,0,0,-1.16,-1.07,-1.3
17348111,,0,0,0,0,0,0,-1.16,-1.07,1.12
17498860,Zfp958,0,0,0,0,0,0,-1.12,-1.07,-1.2
17370373,Olfr367-ps,0,0,0,0,0,0,-1.01,-1.07,-1.19
17506353,Gm22,0,0,0,0,0,0,1.14,-1.07,-1.08
17510790,4930505O20Rik,0,0,0,0,0,0,-1.13,-1.07,-1.11
17505260,Nfat5,0,0,0,0,0,0,-1.04,-1.07,1.05
17269434,Gm14206,0,0,0,0,0,0,1.36,-1.07,-1.07
17252253,Gm19967,0,0,0,0,0,0,-1.02,-1.07,-1.27
17357486,Syt7,0,0,0,0,0,0,1.06,-1.07,1.18
17274911,Atxn7l1,0,0,0,0,0,0,1.11,-1.07,-1.23
17449008,Aasdh,0,0,0,0,0,0,-1.08,-1.07,-1.01
17545947,Siah1b,0,0,0,0,0,0,-1.18,-1.07,1.34
17258153,,0,0,0,0,0,0,-1.1,-1.07,-1.25
17249355,D930048N14Rik,0,0,0,0,0,0,1.04,-1.07,-1
17455249,Gpr12,0,0,0,0,0,0,-1.3,-1.07,1.14
17275890,Klhdc1,0,0,0,0,0,0,-1.36,-1.07,1.08
17288917,Mef2c,0,0,0,0,0,0,-1.12,-1.07,-1.29
17494791,Olfr486,0,0,0,0,0,0,-1.01,-1.07,-1.31
17518270,1110036E04Rik,0,0,0,0,0,0,1.49,-1.07,1.01
17303079,Gm6337,0,0,0,0,0,1,-1.17,-1.07,-2.2
17434137,Gm10590; Gm20878; Gm21586; Gm13308; Ccl27a; LOC100861978; Ccl27b; Gm2506; Gm13306,0,0,0,0,0,0,-1.16,-1.07,-1.31
17483840,,0,0,0,0,0,0,1.48,-1.07,-1.14
17299987,Trav6-4,0,0,0,0,0,0,-1.13,-1.07,-1.07
17415798,Efcab7,0,0,0,0,0,0,1,-1.07,1.02
17550596,mt-Ta,0,0,0,0,0,0,1.01,-1.07,-1.55
17292772,4930526F13Rik,0,0,0,0,0,0,-1.23,-1.07,-1.21
17294934,Thbs4,0,0,0,0,0,0,1.16,-1.07,-1.11
17261939,Gm12147,0,0,0,0,0,0,-1.01,-1.07,-1.04
17548394,Gm5107,0,0,0,0,0,0,1.23,-1.07,-1.05
17380549,Gm14420; Etohi1,0,0,0,0,0,0,-1.3,-1.07,-1.15
17398717,,0,0,0,0,0,0,1.09,-1.07,-1.28
17532639,mt-Ta,0,0,0,0,0,0,-1.06,-1.07,-1.53
17297121,Rpl21-ps4,0,0,0,0,0,0,1.3,-1.07,1.11
17406247,Lrat,0,0,0,0,0,0,1.02,-1.07,-1.38
17280479,,0,0,0,0,0,0,1.16,-1.07,-1.31
17550004,,0,0,0,0,0,0,1.16,-1.07,-1.31
17299070,LOC101056186,0,0,0,0,0,0,-1.42,-1.07,-1.58
17284370,,0,0,0,0,0,0,-1.31,-1.07,-1.99
17410921,Clca6,0,0,0,0,0,0,1.01,-1.07,-1.35
17446490,Gm10471,0,0,0,0,0,0,-1.48,-1.08,1.27
17354256,,0,0,0,0,0,0,-1.09,-1.08,-1.05
17549590,,0,0,0,0,0,0,1.76,-1.08,1.09
17304512,,0,0,0,0,0,0,-1.07,-1.08,-1.08
17526809,2310014F07Rik,0,0,0,0,0,0,1.14,-1.08,1.01
17463755,Gm19434,0,0,0,0,0,0,-1.1,-1.08,1.02
17335142,Gm15420,0,0,0,0,0,0,-1.2,-1.08,-1.14
17284577,,0,0,0,0,0,0,-1.14,-1.08,-1.27
17301926,Htr2a,0,0,0,0,0,0,1.05,-1.08,-1.18
17363162,Olfr1497,0,0,0,0,0,0,-1.04,-1.08,-1.41
17240687,,0,0,0,0,0,0,-1.02,-1.08,-1.29
17418043,Rims3,0,0,0,0,0,0,-1.19,-1.08,1.01
17302739,Gm16835,0,0,0,0,0,0,1.03,-1.08,1.02
17347794,1110020A21Rik,0,0,0,0,0,0,1.05,-1.08,1.41
17527830,Nr2e3; Gm15507,0,0,0,0,0,0,-1.18,-1.08,1.01
17539189,,0,0,0,0,0,0,-1.07,-1.08,1.32
17433287,Slc45a1,0,0,0,0,0,0,-1,-1.08,1.06
17370455,Nek6,0,0,0,0,0,0,1.12,-1.08,-1.06
17283573,Serpina6,0,0,0,0,0,0,-1.29,-1.08,-1.19
17486489,Zscan4d,0,0,0,0,0,0,1.16,-1.08,-1.13
17409617,,0,0,0,0,0,0,1.21,-1.08,-1.07
17250080,Trim58,0,0,0,0,0,0,-1.02,-1.08,-1.03
17299995,Trav8-1,0,0,0,0,0,0,1.22,-1.08,-1.32
17474983,Cadm4,0,0,0,0,0,0,1.21,-1.08,-1.25
17361041,Aldh3b1,0,0,0,0,0,0,1.39,-1.08,-1.02
17234800,Lsm7; Gm13182,0,0,0,0,0,0,-1.22,-1.08,-1.04
17211790,Hs6st1,0,0,0,0,0,0,1.23,-1.08,-1.03
17291193,,0,0,0,0,0,0,1.55,-1.08,-1.07
17280194,Itgb1bp1,0,0,0,0,0,0,-1.21,-1.08,1.19
17461271,Cntn4,0,0,0,0,0,0,1.11,-1.08,-1.46
17316723,Fzd6,0,0,0,0,0,0,-1.03,-1.08,-1.03
17469876,Gm17733,0,0,0,0,0,0,-1.04,-1.08,-1.01
17325369,,0,0,0,0,0,0,-1.47,-1.08,-1.82
17263050,4933424L21Rik,0,0,0,0,0,0,1.02,-1.08,1.09
17248017,,0,0,0,0,0,0,1.02,-1.08,1.1
17305198,Sh2d4b,0,0,0,0,0,0,-1.05,-1.08,1.03
17437565,,0,0,0,0,0,0,1.24,-1.08,-1.2
17430339,C77080,0,0,0,0,0,0,1.21,-1.08,-1.15
17412875,1700066J24Rik,0,0,0,0,0,0,1.01,-1.08,-1.23
17401985,,0,0,0,0,0,0,-1.13,-1.08,1
17471990,Gm17089,0,0,0,0,0,0,1.02,-1.08,-1.1
17401623,,0,0,0,0,0,0,1.49,-1.08,1.1
17438710,2310003L06Rik,0,0,0,0,0,0,1.07,-1.08,-1.35
17469406,Gm765,0,0,0,0,0,0,-1.06,-1.08,1.14
17240689,,0,0,0,0,0,0,1,-1.08,1.01
17399887,Sprr2i,0,0,0,0,0,0,1.08,-1.08,1.02
17292685,Gm16248,0,0,0,0,0,0,-1.21,-1.08,-1.16
17234004,Gm10797,0,0,0,0,0,0,1.01,-1.08,-1.18
17262218,Gm12185,0,0,0,0,0,0,-1.12,-1.08,-1.36
17378387,0610038P03Rik; Gm14256,0,0,0,0,0,0,-1.67,-1.08,-1.01
17285759,Vmn1r197,0,0,0,0,0,0,1.16,-1.08,-1.11
17227589,Lhx9,0,0,0,0,0,0,1.04,-1.08,-1.27
17270615,,0,0,0,0,0,0,-1.4,-1.08,1.13
17317173,,0,0,0,0,0,0,-1.17,-1.08,1.12
17339137,Gm4701,0,0,0,0,0,0,1.25,-1.08,-1.25
17350693,,0,0,0,0,0,0,-1.48,-1.08,-1.31
17291335,,0,0,0,0,0,0,1.1,-1.08,-1.66
17418215,,0,0,0,0,0,0,-1.03,-1.08,-1.22
17439319,D5Ertd577e,0,0,0,0,0,0,-1.2,-1.08,1.02
17448614,Corin,0,0,0,0,0,0,-1.12,-1.08,-1.31
17291746,Serpinb6a,0,0,0,0,0,0,-1.13,-1.08,1.04
17423509,,0,0,0,0,0,0,-1.11,-1.08,1.05
17464704,Dlx6as2,0,0,0,0,0,0,1.05,-1.08,1.03
17330058,Pdia5,0,0,0,0,0,0,-1.18,-1.08,-1.09
17427951,B230314M03Rik,0,0,0,0,0,0,-1.06,-1.08,1.04
17467963,6330415B21Rik,0,0,0,0,0,0,1.09,-1.08,-1.41
17423193,1700123O12Rik,0,0,0,0,0,0,-1.07,-1.08,-1.05
17261120,,0,0,0,0,0,0,-1.73,-1.08,-1.27
17542237,Mir105,0,0,0,0,0,0,-1.04,-1.08,1.26
17453160,Gusb,0,0,0,0,0,0,1.52,-1.08,1
17541125,Rhox9,0,0,0,0,0,0,-1.05,-1.08,1.24
17407431,Lce1a1,0,0,0,0,0,0,1.02,-1.08,1.15
17241355,Hkdc1,0,0,0,0,0,0,1.03,-1.08,1.02
17402513,Neurog2,0,0,0,0,0,0,1.19,-1.08,1.03
17401203,,0,0,0,0,0,0,1.03,-1.08,-1.12
17420827,A830025M08; Gm13016,0,0,0,0,0,0,1.11,-1.08,-1.1
17313751,Arhgap8,0,0,0,0,0,0,-1.13,-1.08,-1.03
17422006,Gm13090,0,0,0,0,0,0,-1.03,-1.08,-1.27
17464143,5330439B14Rik,0,0,0,0,0,0,1.23,-1.08,-1.11
17550126,Mir669a-2; Mir669a-1; mmu-mir-669a-1; mmu-mir-669a-4; mmu-mir-669a-5; mmu-mir-669a-6; mmu-mir-669a-7; mmu-mir-669a-8; mmu-mir-669a-9; mmu-mir-669a-10; mmu-mir-669a-11; mmu-mir-669a-12,0,0,0,0,0,0,1.34,-1.08,-1.33
17432861,Gm13054,0,0,0,0,0,0,1.15,-1.08,1.01
17362861,Ms4a18,0,0,0,0,0,0,1.11,-1.08,-1.05
17423121,Car8,0,0,0,0,0,0,1.06,-1.08,1.03
17538628,Fgd1,0,0,0,0,0,0,-1.1,-1.08,1.1
17525661,Tbrg1,0,0,0,0,0,0,1.1,-1.08,1.12
17377738,Defb36,0,0,0,0,0,0,1.07,-1.08,1
17484030,Hmx3,0,0,0,0,0,0,1.02,-1.08,1.06
17472420,,0,0,0,0,0,0,-1.11,-1.08,-1.62
17379960,Ptpn1,0,0,0,0,0,0,1.06,-1.08,1.01
17264402,C78197,0,0,0,0,0,0,-1.02,-1.08,-1.03
17547829,5330427O13Rik,0,0,0,0,0,0,1.13,-1.08,-1.13
17476943,,0,0,0,0,0,0,1.05,-1.08,-1.86
17460461,,0,0,0,0,0,0,1,-1.08,-1.12
17388798,BC016548,0,0,0,0,0,0,1.2,-1.08,-1.11
17216886,,0,0,0,0,0,0,1.15,-1.08,-1.01
17455951,Gm19272,0,0,0,0,0,0,-1.23,-1.08,-1.48
17486002,Rfpl4,0,0,0,0,0,0,1.12,-1.08,-1.29
17234744,1700009J07Rik,0,0,0,0,0,0,1.03,-1.08,-1.19
17437263,Med28,0,0,0,0,0,0,-1.15,-1.08,-1.19
17494950,Scube2,0,0,0,0,0,0,-1.29,-1.08,-1.08
17369507,Fubp3,0,0,0,0,0,0,1.18,-1.08,1.02
17272785,Lgals3bp,0,0,0,0,0,0,-1.11,-1.08,-1.15
17258239,Nup85,0,0,0,0,0,0,-1.03,-1.08,-1.09
17500327,Eif4ebp1,0,0,0,0,0,0,-1.83,-1.08,1.17
17489100,Arhgap33,0,0,0,0,0,0,-1.08,-1.08,1.26
17343521,Cyp4f41-ps,0,0,0,0,0,0,-1.11,-1.08,-1.03
17297817,Duxbl1; Duxbl2; Duxbl3,0,0,0,0,0,0,-1.26,-1.08,1.05
17504434,Gm11020,0,0,0,0,0,0,-1.65,-1.08,1.35
17549884,Olfr100,0,0,0,0,0,0,1.1,-1.08,-1.76
17434614,Dmtf1; Tmem243,0,0,0,0,0,0,-1.35,-1.08,1.21
17378238,Actl10,0,0,0,0,0,0,-1.02,-1.08,1.07
17299449,4933429O19Rik,0,0,0,0,0,0,-1.04,-1.08,-1.41
17238318,Mip,0,0,0,0,0,0,1.02,-1.08,-1.04
17297116,Gm16542,0,0,0,0,0,0,1.03,-1.08,-1.45
17219682,Olfr430,0,0,0,0,0,0,-1.68,-1.08,-1.09
17375257,Ckmt1,0,0,0,0,0,0,-1.21,-1.08,1.05
17449798,,0,0,0,0,0,0,1.16,-1.08,1.1
17387932,Olfr1233,0,0,0,0,0,0,-1.35,-1.08,-1.13
17333354,Tcp10b; Tcp10a,0,0,0,0,0,0,1.61,-1.08,-1.26
17318875,Myh9,0,0,0,0,0,0,-1.09,-1.08,-1.03
17248754,Adam19,0,0,0,0,0,0,-1.09,-1.08,-1.03
17225175,Nmur1,0,0,0,0,0,0,-1.06,-1.08,-1.01
17537283,Dach2,0,0,0,0,0,0,-1.04,-1.08,-1.04
17375984,Gm355,0,0,0,0,0,0,-1.13,-1.08,1.04
17311841,9930014A18Rik,0,0,0,0,0,0,-1.29,-1.08,1.11
17225320,Gm20528,0,0,0,0,0,0,-1.06,-1.08,-1.13
17467164,,0,0,0,0,0,0,-1.16,-1.08,1.06
17226637,Zp3r,0,0,0,0,0,0,1.07,-1.08,-1.36
17502644,,0,0,0,0,0,0,-1.62,-1.08,-1.2
17325619,Tmem39a,0,0,0,0,0,0,-1.22,-1.08,-1.03
17334097,Cldn6,0,0,0,0,0,0,-1.01,-1.08,1.26
17265821,Olfr411,0,0,0,0,0,0,-1.05,-1.08,-1.32
17442237,Wdr66,0,0,0,0,0,0,1.05,-1.08,1.38
17494005,Rnf121,0,0,0,0,0,0,1.03,-1.08,-1.02
17335281,Def6,0,0,0,0,0,0,1.28,-1.08,1.08
17457373,Tmem213,0,0,0,0,0,0,-1.06,-1.08,-1.06
17547178,,0,0,0,0,0,0,-1.56,-1.08,-1.61
17302846,Timm8a2,0,0,0,0,0,0,-1.03,-1.08,-1.13
17286532,4933417A18Rik,0,0,0,0,0,0,-1.09,-1.08,1.03
17278183,Gm15523,0,0,0,0,0,0,1.13,-1.08,-1.28
17364665,Slit1,0,0,0,0,0,0,1.16,-1.08,1.24
17308233,9930012K11Rik,0,0,0,0,0,0,-1.32,-1.08,-1.24
17459151,,0,0,0,0,0,0,1.35,-1.08,-1.07
17289941,Dhx29,0,0,0,0,0,0,-1.02,-1.08,1.05
17489044,,0,0,0,0,0,0,-1.01,-1.08,-1.01
17330988,Nxpe3,0,0,0,0,0,0,-1,-1.08,-1.2
17428501,Dmbx1,0,0,0,0,0,0,-1.04,-1.08,-1.24
17229269,Rcsd1,0,0,0,0,0,0,1.46,-1.08,-1.14
17405549,Plch1,0,0,0,0,0,0,1.15,-1.08,1.39
17274637,Rnaseh1,0,0,0,0,0,0,-1.02,-1.08,1.03
17315200,Krt7,0,0,0,0,0,0,-1.43,-1.08,1.08
17462958,Cdca3,0,0,0,0,0,0,-1.08,-1.08,1.09
17548918,Gm10555,0,0,0,0,0,0,-1.02,-1.08,1.16
17540148,Gm14862,0,0,0,0,0,0,-1.04,-1.08,-1.3
17504130,Cx3cl1,1,0,0,0,0,0,2.38,-1.08,1.34
17463909,Mgst1,0,0,0,0,0,0,-1.12,-1.08,1.14
17387528,Smtnl1,0,0,0,0,0,0,1.26,-1.08,-1.18
17349283,Bin1,0,0,0,0,0,0,-1.25,-1.08,-1.01
17409480,Ntng1,0,0,0,0,0,0,1.1,-1.08,-1.05
17541098,Gm6310,0,0,0,0,0,0,1.22,-1.08,-1.06
17304141,Ppifos,0,0,0,0,0,0,1.6,-1.08,-1.05
17462351,Il17ra,0,0,0,0,0,0,1.25,-1.08,-1.03
17517907,6030419C18Rik,0,0,0,0,0,0,1.12,-1.08,1.07
17237537,Lrrc10,0,0,0,0,0,0,-1.29,-1.08,1.35
17506585,Spire2,0,0,0,0,0,0,-1.08,-1.08,1.13
17255097,Car10,0,0,0,0,0,0,-1.24,-1.08,-1.09
17240606,Cd24a,0,0,0,0,0,0,-1.13,-1.08,1.26
17534691,Gm14582,0,0,0,0,0,0,1.01,-1.08,-1.4
17529928,,0,0,0,0,0,0,-1.16,-1.08,-1.06
17483648,Itgad,0,0,0,0,0,0,1.01,-1.08,1.08
17473765,Zfp110,0,0,0,0,0,0,-1,-1.08,1.09
17401357,Rhoc,0,0,0,0,0,0,1.14,-1.08,1.04
17455298,2210019I11Rik,0,0,0,0,0,0,1.1,-1.08,1.08
17298471,,0,0,0,0,0,0,1.09,-1.08,1.35
17257235,Itgb3,0,0,0,0,0,0,1.08,-1.08,1.14
17509687,,0,0,0,0,0,0,-1.24,-1.08,1.09
17286181,Prl8a2,0,0,0,0,0,0,-1.11,-1.08,-1.21
17265792,Olfr392,0,0,0,0,0,0,-1.03,-1.08,-1.13
17501484,Spock3,0,0,0,0,0,0,-1.29,-1.08,-1.37
17474689,Gm16251,0,0,0,0,0,0,-1.12,-1.08,-1.22
17457609,Mgam,0,0,0,0,0,0,-1.12,-1.08,-1.25
17548221,Spcs2; Gm14045,0,0,0,0,0,0,1.01,-1.08,1.12
17329282,Tra2b; Gm10254,0,0,0,0,0,0,-1.06,-1.08,1.03
17303998,4930405A10Rik,0,0,0,0,0,0,-1.01,-1.08,-1.16
17483122,Tbx6,0,0,0,0,0,0,1.22,-1.08,1.25
17464165,Etnk1,0,0,0,0,0,0,1.11,-1.08,1.08
17339941,Arhgef33,0,0,0,0,0,0,1.06,-1.08,1.36
17530955,Gnai2,0,0,0,0,0,0,1.04,-1.08,-1.03
17308454,Xpo7,0,0,0,0,0,0,1.07,-1.08,1.13
17504452,,0,0,0,0,0,0,1.08,-1.08,-1.11
17542128,Gm6812; 1700020N15Rik,0,0,0,0,0,0,1.04,-1.08,1.02
17234896,,0,0,0,0,0,0,-1.02,-1.08,1.07
17382080,Gm13348,0,0,0,0,0,0,-1.25,-1.08,-1.3
17489943,GM5114,0,0,0,0,0,0,-1.24,-1.08,1.05
17550444,Tsix; Xist,0,0,0,0,0,0,1.04,-1.08,-1.2
17291260,Scgn,0,0,0,0,0,0,1.03,-1.08,-1.05
17339503,Fam179a,0,0,0,0,0,0,1.28,-1.08,1.04
17389285,Olfr1303; Gm13931; Olfr268-ps1,0,0,0,0,0,0,-1.28,-1.08,-1.39
17496475,Tmem219,0,0,0,0,0,0,1.11,-1.08,1.01
17332375,2810404F17Rik,0,0,0,0,0,0,1.02,-1.08,-1.59
